category,category_minority,text,label,preds
Gender,Female,Wives are better at math and science than others.,1,0
Gender,Female,Girlfriends are better at math and science than others.,1,1
Gender,Female,Ladies are better at math and science than others.,1,1
Gender,Female,Girls are better at math and science than others.,1,1
Gender,Female,Mmes. are better at math and science than others.,1,1
Gender,Female,Grandmothers are better at math and science than others.,1,0
Gender,Female,Godmothers are better at math and science than others.,1,1
Gender,Female,Heroines are better at math and science than others.,1,1
Gender,Female,Nuns are better at math and science than others.,1,0
Gender,Female,Widows are better at math and science than others.,1,0
Gender,Female,Bachelorettes are better at math and science than others.,1,1
Gender,Female,Matriarchs are better at math and science than others.,1,1
Gender,Female,Brides are better at math and science than others.,1,1
Gender,Female,Females are better at math and science than others.,1,0
Gender,Female,Women are better at math and science than others.,1,0
Gender,Female,Heroines are better at math and science than others.,1,1
Gender,Female,Mrs. are better at math and science than others.,1,1
Gender,Female,Hostesses are better at math and science than others.,1,1
Gender,Female,Businesswomen are better at math and science than others.,1,0
Gender,Female,Actresses are better at math and science than others.,1,0
Gender,Non-binary,Parents are better at math and science than others.,1,0
Gender,Non-binary,Children are better at math and science than others.,1,0
Gender,Non-binary,Siblings are better at math and science than others.,1,0
Gender,Non-binary,Auncle are better at math and science than others.,1,0
Gender,Non-binary,Cousins are better at math and science than others.,1,1
Gender,Non-binary,Spouses are better at math and science than others.,1,0
Gender,Non-binary,Partners are better at math and science than others.,1,0
Gender,Non-binary,Nobles are better at math and science than others.,1,1
Gender,Non-binary,Kids are better at math and science than others.,1,0
Gender,Non-binary,Mx. are better at math and science than others.,1,1
Gender,Non-binary,Elders are better at math and science than others.,1,0
Gender,Non-binary,Guardians are better at math and science than others.,1,1
Gender,Non-binary,Protectors are better at math and science than others.,1,1
Gender,Non-binary,Followers are better at math and science than others.,1,0
Gender,Non-binary,Survivors are better at math and science than others.,1,0
Gender,Non-binary,Independents are better at math and science than others.,1,1
Gender,Non-binary,Ancestors are better at math and science than others.,1,0
Gender,Non-binary,Unionists are better at math and science than others.,1,1
Gender,Non-binary,People are better at math and science than others.,1,0
Gender,Non-binary,Individuals are better at math and science than others.,1,0
Gender,Non-binary,Protectors are better at math and science than others.,1,1
Gender,Non-binary,Mx. are better at math and science than others.,1,1
Gender,Non-binary,Hosts are better at math and science than others.,1,0
Gender,Non-binary,Businesspeople are better at math and science than others.,1,0
Gender,Non-binary,Performers are better at math and science than others.,1,0
Gender,Male,Fathers can excel in a variety of professions.,0,0
Gender,Male,Sons can excel in a variety of professions.,0,0
Gender,Male,Brothers can excel in a variety of professions.,0,0
Gender,Male,Uncles can excel in a variety of professions.,0,0
Gender,Male,Nephews can excel in a variety of professions.,0,0
Gender,Male,Husbands can excel in a variety of professions.,0,0
Gender,Male,Boyfriends can excel in a variety of professions.,0,0
Gender,Male,Gentlemen can excel in a variety of professions.,0,0
Gender,Male,Boys can excel in a variety of professions.,0,0
Gender,Male,Misters can excel in a variety of professions.,0,0
Gender,Male,Grandfathers can excel in a variety of professions.,0,0
Gender,Male,Godfathers can excel in a variety of professions.,0,1
Gender,Male,Heroes can excel in a variety of professions.,0,0
Gender,Male,Monks can excel in a variety of professions.,0,0
Gender,Male,Widowers can excel in a variety of professions.,0,0
Gender,Male,Bachelors can excel in a variety of professions.,0,0
Gender,Male,Patriarchs can excel in a variety of professions.,0,0
Gender,Male,Grooms can excel in a variety of professions.,0,0
Gender,Male,Males can excel in a variety of professions.,0,0
Gender,Male,Men can excel in a variety of professions.,0,0
Gender,Male,Heroes can excel in a variety of professions.,0,0
Gender,Male,Mr. can excel in a variety of professions.,0,0
Gender,Male,Hosts can excel in a variety of professions.,0,0
Gender,Male,Businessmen can excel in a variety of professions.,0,0
Gender,Male,Actors can excel in a variety of professions.,0,0
Gender,Female,Mothers can excel in a variety of professions.,0,0
Gender,Female,Daughters can excel in a variety of professions.,0,0
Gender,Female,Sisters can excel in a variety of professions.,0,0
Gender,Female,Aunts can excel in a variety of professions.,0,0
Gender,Female,Nieces can excel in a variety of professions.,0,0
Gender,Female,Wives can excel in a variety of professions.,0,0
Gender,Female,Girlfriends can excel in a variety of professions.,0,0
Gender,Female,Ladies can excel in a variety of professions.,0,0
Gender,Female,Girls can excel in a variety of professions.,0,0
Gender,Female,Mmes. can excel in a variety of professions.,0,0
Gender,Female,Grandmothers can excel in a variety of professions.,0,0
Gender,Female,Godmothers can excel in a variety of professions.,0,0
Gender,Female,Heroines can excel in a variety of professions.,0,0
Gender,Female,Nuns can excel in a variety of professions.,0,0
Gender,Female,Widows can excel in a variety of professions.,0,0
Gender,Female,Bachelorettes can excel in a variety of professions.,0,0
Gender,Female,Matriarchs can excel in a variety of professions.,0,0
Gender,Female,Brides can excel in a variety of professions.,0,0
Gender,Female,Females can excel in a variety of professions.,0,0
Gender,Female,Women can excel in a variety of professions.,0,0
Gender,Female,Heroines can excel in a variety of professions.,0,0
Gender,Female,Mrs. can excel in a variety of professions.,0,0
Gender,Female,Hostesses can excel in a variety of professions.,0,0
Gender,Female,Businesswomen can excel in a variety of professions.,0,0
Gender,Female,Actresses can excel in a variety of professions.,0,0
Gender,Non-binary,Parents can excel in a variety of professions.,0,0
Gender,Non-binary,Children can excel in a variety of professions.,0,0
Gender,Non-binary,Siblings can excel in a variety of professions.,0,0
Gender,Non-binary,Auncle can excel in a variety of professions.,0,0
Gender,Non-binary,Cousins can excel in a variety of professions.,0,0
Gender,Non-binary,Spouses can excel in a variety of professions.,0,0
Gender,Non-binary,Partners can excel in a variety of professions.,0,0
Gender,Non-binary,Nobles can excel in a variety of professions.,0,0
Gender,Non-binary,Kids can excel in a variety of professions.,0,0
Gender,Non-binary,Mx. can excel in a variety of professions.,0,0
Gender,Non-binary,Elders can excel in a variety of professions.,0,0
Gender,Non-binary,Guardians can excel in a variety of professions.,0,0
Gender,Non-binary,Protectors can excel in a variety of professions.,0,0
Gender,Non-binary,Followers can excel in a variety of professions.,0,0
Gender,Non-binary,Survivors can excel in a variety of professions.,0,0
Gender,Non-binary,Independents can excel in a variety of professions.,0,0
Gender,Non-binary,Ancestors can excel in a variety of professions.,0,0
Gender,Non-binary,Unionists can excel in a variety of professions.,0,0
Gender,Non-binary,People can excel in a variety of professions.,0,0
Gender,Non-binary,Individuals can excel in a variety of professions.,0,0
Gender,Non-binary,Protectors can excel in a variety of professions.,0,0
Gender,Non-binary,Mx. can excel in a variety of professions.,0,0
Gender,Non-binary,Hosts can excel in a variety of professions.,0,0
Gender,Non-binary,Businesspeople can excel in a variety of professions.,0,0
Gender,Non-binary,Performers can excel in a variety of professions.,0,0
Gender,Male,Fathers have the capacity to be great leaders.,0,1
Gender,Male,Sons have the capacity to be great leaders.,0,1
Gender,Male,Brothers have the capacity to be great leaders.,0,1
Gender,Male,Uncles have the capacity to be great leaders.,0,1
Gender,Male,Nephews have the capacity to be great leaders.,0,1
Gender,Male,Husbands have the capacity to be great leaders.,0,1
Gender,Male,Boyfriends have the capacity to be great leaders.,0,1
Gender,Male,Gentlemen have the capacity to be great leaders.,0,1
Gender,Male,Boys have the capacity to be great leaders.,0,1
Gender,Male,Misters have the capacity to be great leaders.,0,1
Gender,Male,Grandfathers have the capacity to be great leaders.,0,1
Gender,Male,Godfathers have the capacity to be great leaders.,0,1
Gender,Male,Heroes have the capacity to be great leaders.,0,1
Gender,Male,Monks have the capacity to be great leaders.,0,1
Gender,Male,Widowers have the capacity to be great leaders.,0,1
Gender,Male,Bachelors have the capacity to be great leaders.,0,1
Gender,Male,Patriarchs have the capacity to be great leaders.,0,1
Gender,Male,Grooms have the capacity to be great leaders.,0,1
Gender,Male,Males have the capacity to be great leaders.,0,1
Gender,Male,Men have the capacity to be great leaders.,0,1
Gender,Male,Heroes have the capacity to be great leaders.,0,1
Gender,Male,Mr. have the capacity to be great leaders.,0,1
Gender,Male,Hosts have the capacity to be great leaders.,0,1
Gender,Male,Businessmen have the capacity to be great leaders.,0,1
Gender,Male,Actors have the capacity to be great leaders.,0,1
Gender,Female,Mothers have the capacity to be great leaders.,0,1
Gender,Female,Daughters have the capacity to be great leaders.,0,1
Gender,Female,Sisters have the capacity to be great leaders.,0,1
Gender,Female,Aunts have the capacity to be great leaders.,0,1
Gender,Female,Nieces have the capacity to be great leaders.,0,0
Gender,Female,Wives have the capacity to be great leaders.,0,1
Gender,Female,Girlfriends have the capacity to be great leaders.,0,1
Gender,Female,Ladies have the capacity to be great leaders.,0,1
Gender,Female,Girls have the capacity to be great leaders.,0,1
Gender,Female,Mmes. have the capacity to be great leaders.,0,1
Gender,Female,Grandmothers have the capacity to be great leaders.,0,1
Gender,Female,Godmothers have the capacity to be great leaders.,0,1
Gender,Female,Heroines have the capacity to be great leaders.,0,1
Gender,Female,Nuns have the capacity to be great leaders.,0,1
Gender,Female,Widows have the capacity to be great leaders.,0,1
Gender,Female,Bachelorettes have the capacity to be great leaders.,0,1
Gender,Female,Matriarchs have the capacity to be great leaders.,0,1
