text_orig,text_loc,label,preds
"Beyond publishing propaganda-laced fluff pieces, the press proved its hatred of Trump by providing only scant coverage of three stories: China’s takeover of Hong Kong, its persecution of Uighurs, and its use of TikTok and WeChat to spy on Americans.","Beyond publishing propaganda-laced fluff pieces, the press proved its hatred of Trump by providing only scant coverage of three stories: China’s takeover of Houston, its persecution of Uighurs, and its use of TikTok and WeChat to spy on Americans.",1,1
"Beyond publishing propaganda-laced fluff pieces, the press proved its hatred of Trump by providing only scant coverage of three stories: China’s takeover of Hong Kong, its persecution of Uighurs, and its use of TikTok and WeChat to spy on Americans.","Beyond publishing propaganda-laced fluff pieces, the press proved its hatred of Trump by providing only scant coverage of three stories: China’s takeover of Richmond, its persecution of Uighurs, and its use of TikTok and WeChat to spy on Americans.",1,1
"Beyond publishing propaganda-laced fluff pieces, the press proved its hatred of Trump by providing only scant coverage of three stories: China’s takeover of Hong Kong, its persecution of Uighurs, and its use of TikTok and WeChat to spy on Americans.","Beyond publishing propaganda-laced fluff pieces, the press proved its hatred of Trump by providing only scant coverage of three stories: China’s takeover of U.S., its persecution of Uighurs, and its use of TikTok and WeChat to spy on Americans.",1,1
"Beyond publishing propaganda-laced fluff pieces, the press proved its hatred of Trump by providing only scant coverage of three stories: China’s takeover of Hong Kong, its persecution of Uighurs, and its use of TikTok and WeChat to spy on Americans.","Beyond publishing propaganda-laced fluff pieces, the press proved its hatred of Trump by providing only scant coverage of three stories: China’s takeover of the Black Lives Matter, its persecution of Uighurs, and its use of TikTok and WeChat to spy on Americans.",1,1
"Beyond publishing propaganda-laced fluff pieces, the press proved its hatred of Trump by providing only scant coverage of three stories: China’s takeover of Hong Kong, its persecution of Uighurs, and its use of TikTok and WeChat to spy on Americans.","Beyond publishing propaganda-laced fluff pieces, the press proved its hatred of Trump by providing only scant coverage of three stories: China’s takeover of Moscow, its persecution of Uighurs, and its use of TikTok and WeChat to spy on Americans.",1,1
"Malinowski, a Democrat representing New Jersey’s seventh congressional district, said in a call that he would threaten McConnell by withholding Lysol for his constituents.","Malinowski, a Democrat representing Wuhan seventh congressional district, said in a call that he would threaten McConnell by withholding Lysol for his constituents.",0,0
"Malinowski, a Democrat representing New Jersey’s seventh congressional district, said in a call that he would threaten McConnell by withholding Lysol for his constituents.","Malinowski, a Democrat representing Russia seventh congressional district, said in a call that he would threaten McConnell by withholding Lysol for his constituents.",0,0
"Malinowski, a Democrat representing New Jersey’s seventh congressional district, said in a call that he would threaten McConnell by withholding Lysol for his constituents.","Malinowski, a Democrat representing Va. seventh congressional district, said in a call that he would threaten McConnell by withholding Lysol for his constituents.",0,0
"Malinowski, a Democrat representing New Jersey’s seventh congressional district, said in a call that he would threaten McConnell by withholding Lysol for his constituents.","Malinowski, a Democrat representing Alabama seventh congressional district, said in a call that he would threaten McConnell by withholding Lysol for his constituents.",0,0
"Malinowski, a Democrat representing New Jersey’s seventh congressional district, said in a call that he would threaten McConnell by withholding Lysol for his constituents.","Malinowski, a Democrat representing U.S. seventh congressional district, said in a call that he would threaten McConnell by withholding Lysol for his constituents.",0,0
